Berry Vodka Sunrise #TastyHappyHour; Berry Vodka Sunrise;|Yield: 10 servings||3 cups vodka||3 cups orange juice ||3 cups sparkling water ||1 ½ cups mixed berries||1 ½ cups tart cherry juice||1 ½ cups maraschino cherry liquid (¼ cup grenadine will work as a substitute)||Fresh orange slices and maraschino cherries to garnish|||;|1. Combine vodka, orange juice, and sparkling water in a pitcher.||2. Stir in the fresh oranges and set aside. ||3. Puree mixed berries, tart cherry juice, and maraschino cherry liquid in a blender or food processor.||4. Strain the purée through a sieve into a separate pitcher. ||5. When ready to serve, pour orange vodka mixture into a glass of ice, leaving some room. ||6. Top off the drink with the berry liquid and watch it settle to the bottom. ||7. Garnish with an orange and maraschino cherry. ||Recipe by Jessica Maroney|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-08/11/12/asset/buzzfeed-prod-fastlane01/sub-buzz-10614-1470932326-1.jpg?resize=625:781;https://img.youtube.com/vi/QgmGeDcnzl4/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=QgmGeDcnzl4", "id":"4333084_9416797", "length":"58", "published":"2016-08-11 12:29:27"}}
Mango Kiwi Pineapple Sangria 🍹;Mango Kiwi Pineapple Sangria;|Servings: 6||3 small mangos, diced||3 kiwis, peeled and sliced||1 cup coconut rum||750 milliliters white wine||2 cups pineapple juice||1 cup soda water|||;|1. In a pitcher, pour the coconut rum over the mango and kiwi.  Chill for one hour.||2. Pour in the rest of the ingredients and stir.||3. Enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-07/29/14/asset/buzzfeed-prod-fastlane02/sub-buzz-11708-1469818426-1.jpg?resize=625:781;https://img.youtube.com/vi/VXISJ-PBxmE/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=VXISJ-PBxmE", "id":"4324190_9339622", "length":"57", "published":"2016-07-29 15:00:19"}}
Boozy Orange And Vanilla Milkshake ‪#‎TastyHappyHour‬ 🍊; Boozy Orange And Vanilla Milkshake;|1 orange, cut into slices for garnish||8 scoops vanilla ice cream||1 can frozen orange juice concentrate||½ cup vanilla-flavored vodka||¼ cup orange liqueur|||;|1. Cut the orange into slices and set aside for garnish.||2. In a blender, add 4 scoops of ice cream, orange juice concentrate, vodka, and orange liqueur. Blend until well-combined.||3. Add the remaining 4 scoops of ice cream and blend.||4. Pour into a glass and garnish with an orange slice.||5. Serve & enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-07/22/16/asset/buzzfeed-prod-fastlane01/sub-buzz-5352-1469218197-1.jpg?resize=625:781;https://img.youtube.com/vi/CVuGZzxwTTM/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=CVuGZzxwTTM", "id":"4319344_9293404", "length":"No image found", "published":"2016-07-22 16:07:46"}}
Sangria 4 Ways 🍹; Your friends at ;|Ingredients||2 lbs strawberries, sliced||1 lemon, sliced||1 bottle white wine||1 cup white rum||4 cups lemonade||2 cups champagne||Lemon slices for garnish||Preparation:||In a large pitcher, combine the strawberries, lemon, wine, rum, and lemonade. Stir until mixed. Chill for at least 4 hours. Add the champagne, then serve with a lemon slice on each glass!||Mixed Berry Sangria||Servings: 6-8||Ingredients||1 cup blackberries||1 cup strawberries, sliced||1 cup blueberries||1 bottle red wine||1 cup brandy||3 cups apple juice||2 cups lemon-lime soda||Strawberries for garnish||Preparation:||In a large pitcher, combine the blackberries, strawberries, blueberries, red wine, brandy, and apple juice.||Stir until mixed.||Chill for at least 4 hours.||Add the lemon-lime soda, then serve with a strawberry on each glass!||Mango Pineapple Sangria||Servings: 6-8||Ingredients||2 cups pineapple, diced||3 mangos, diced||1 bottle red wine||1 cup brandy||3 cups pineapple juice||2 cups orange soda||Pineapple wedges for garnish||Preparation:||In a large pitcher, combine the pineapples, mangoes, wine, brandy, and pineapple juice. Stir until mixed. Chill for at least 4 hours. Add the soda, then serve with a pineapple wedge on each glass!||Raspberry Peach Sangria||Servings: 6-8||Ingredients:||3 white peaches, sliced||2 cups raspberries||1 bottle rosé||1 cup white rum||4 cups peach nectar||1 cup champagne||Peach slices for garnish||Preparation:||In a large pitcher, combine the peaches, raspberries, rosé, rum, and peach nectar. Stir until mixed. Chill for at least 4 hours. Add the champagne, then serve with a peach slice on each glass!|||;|Ingredients:||2 lbs sirloin steak, cut into 1-inch cubes||1 Tbsp. cumin||1 Tbsp. chili powder||1 Tbsp. garlic powder||1 tsp salt||1 tsp pepper||2 green bell peppers, cut into 1-inch pieces||2 red bell peppers, cut into 1-inch pieces||1 large white onion, cut into 1-inch pieces||8-10 bamboo skewers, soaked in water for 20 minutes||Instructions:||Preheat grill to medium-high heat. Combine the steak, cumin, chili powder, garlic powder, salt, and pepper in a bowl, mixing until the steak is evenly coated. Slide a piece of steak down the skewer, followed by pieces of green pepper, red pepper, and onion. Repeat until there is a 1-inch gap on the top of the skewer. Repeat with the remaining skewers.||Grease the surface of the grill by rubbing the grates with a tongs and an oiled paper towel. Grill the skewers for about 10-15 minutes with the lid closed, flipping them halfway. Serve!||Roasted Veggie Skewers||Servings: 8-10||Ingredients:||¼ cup olive oil||2 Tbsp. lemon juice||1 Tbsp. dried oregano||1 tsp salt||1 tsp pepper||2 zucchinis, sliced into rounds||3 cups cremini mushrooms||2 medium red onions, cut into 1-inch pieces||2 red bell peppers, cut into 1-inch pieces||2 yellow bell peppers, cut into 1-inch pieces||4-5 bamboo skewers, soaked in water for 20 minutes||Instructions:||Preheat grill to medium heat. Combine the oil, lemon juice, oregano, salt, and pepper, stirring until mixed. Slide a zucchini slice down the skewer, followed by pieces of mushroom, red onion, and peppers, repeating until there is a 1-inch gap at the top of the skewer. Repeat with the remaining skewers and vegetables. Brush each skewer liberally with the oil mixture. Grill the skewers for 12-18 minutes with the lid closed, flipping halfway. Serve!||Teriyaki Chicken Skewers||Servings: 4-5||Ingredients:||1 lb boneless, skinless chicken thighs, cut into 1-inch cubes||1 cup soy sauce||¾ cup brown sugar||1 Tbsp. sesame seeds||¼ cup green onions, chopped||1 pineapple, diced into 1-inch cubes||4-5 bamboo skewers, soaked in water for 20 minutes||Instructions:||Preheat grill to medium heat. Combine the chicken, soy sauce, brown sugar, sesame seeds, and green onions, stirring until evenly coated. Chill and marinate for at least 2 hours.||Slide a piece of chicken down the skewer, alternating between chicken and pineapple, until there is a 1-inch gap on the top of the skewer. Repeat with the remaining chicken, pineapple, and skewers. ||Grease the surface of the grill by rubbing the grates with a tongs and an oiled paper towel. Grill the skewers for about 12-18 minutes with the lid closed, flipping them halfway. Brush the skewers with the leftover marinade during grilling, if desired. Serve!||BBQ Chicken Bacon Skewers||Servings: 4-5||Ingredients:||1 lb boneless, skinless, chicken thighs, cut into 1-inch cubes||1 cup BBQ sauce||1 tsp salt||1 tsp pepper||4-5 bacon strips||4-5 bamboo skewers, soaked in water for 20 minutes||Preparation:||Preheat grill to medium heat. Combine the chicken, BBQ sauce, salt, and pepper, stirring until evenly mixed. Thread one end of the bacon onto the end of a skewer. Add a piece of chicken, and weave the bacon around the chicken and back through the skewer, creating a wave pattern between the chicken. Move the bacon and the chicken down the skewer, repeating until the other edge of the bacon is threaded through. Repeat with the remaining chicken, bacon, and skewers.||Grease the surface of the grill by rubbing the grates with a tongs and an oiled paper towel. Grill the skewers for about 12-18 minutes with the lid closed, flipping them halfway. Serve!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-06/24/13/asset/buzzfeed-prod-fastlane03/sub-buzz-12069-1466787918-1.jpg?resize=625:893;https://img.youtube.com/vi/l_xi6G1epnI/2.jpg;{"progload_video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=l_xi6G1epnI", "id":"4279766_9004343", "length":"103", "published":"2016-06-24 13:11:45"}}
Peach Iced Tea Whiskey #TastyHappyHour; Peach Iced Tea Whiskey;|Tea:||8 cups boiling water||7-8 black tea bags||1 1/2 cups whiskey||Peach Simple Syrup:||2-3 fresh peaches, diced||1 cup sugar||1 cup water||1 lemon, juiced||Garnish:||1-2 peaches, sliced||1 lemon, sliced||Mint sprigs|||;|1. In a large pitcher, pour hot water over tea bags, letting steep 5 minutes. ||2. Bring syrup ingredients to boil, then reduce heat to medium.||3. Strain syrup through a fine strainer to remove fruit pieces.||4. Add syrup and whiskey to tea, then chill until ready to serve.||5. Serve over ice, with sliced peaches, sliced lemons, and a mint sprig.|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-05/13/14/enhanced/webdr09/enhanced-32695-1463163023-1.jpg;https://img.youtube.com/vi/xBS1Meygeus/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=xBS1Meygeus", "id":"4247798_8652605", "length":"52", "published":"2016-05-13 14:14:55"}}
Cherry Moscow Mule; Cherry Moscow Mule;|Servings: 1 drink||6 maraschino cherries||1 ounce lime juice||3 ounce vodka||6 ounce ginger beer||Edible flowers, to garnish|||;|1. In a glass, muddle maraschino cherries and lime juice.||2. Add vodka and stir.||3. In a copper mug, pour cherry mixture over ice and top it off with ginger beer.||4. Add edible flowers for garnish||5. Serve & enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-05/27/10/asset/buzzfeed-prod-fastlane01/sub-buzz-533-1464359285-1.jpg?resize=625:781;https://img.youtube.com/vi/YyFzL6Gg66s/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=YyFzL6Gg66s", "id":"4261186_8744424", "length":"", "published":"2016-05-27 12:07:55"}}
🍓 Strawberry Cotton Candy Cocktail 🍓; HOUDINI HAS ARRIVED TO TASTY…;|4 strawberries||2 1-ounce bags cotton candy ||2 limes||⅓ cup vodka||⅔ cup rosé wine||⅔ cup champagne|||;|Make four to five cuts along the length of the strawberry, starting from the pointed end until just before the stem end. Fan the slices apart with your fingers, and set aside.||Separate the cotton candy into two balls. Cut a slit in the center and push the fanned strawberry inside, sealing up the hole afterwards.||Slice half of the lime into rounds, saving the other half for later. Make a single cut on each lime slice, starting from the center and cutting through the rind.||In a large pitcher or jug, mix the vodka and rose. Squeeze the juice from reserved lime half into the mixture, then add champagne.||Place the strawberry-stuffed cotton candy balls into two separate martini glasses. ||Place the lime slices on the side of the glass.||Pour the drink mixture around the sides of the cotton candy in a circular motion, and watch it dissolve to reveal the strawberry inside!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-04/29/16/enhanced/webdr08/enhanced-10664-1461960086-5.jpg;https://img.youtube.com/vi/b9SWrIuex-M/2.jpg;{"progload_video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=b9SWrIuex-M", "id":"4234440_8559535", "length":"52", "published":"2016-04-29 16:24:43"}}
Boozy Bubbly Sherbet Punch ‪#‎TastyHappyHour‬; Boozy Sherbet Punch;|Rainbow sherbet||Fresh raspberries ||6 oz (half can) fruit punch concentrate, thawed||6 oz (half can) pink/raspberry lemonade concentrate, thawed||1 cup vodka ||5 cups ginger ale, chilled||1 bottle champagne, chilled||Fresh mint (optional)|||;|Using cupcake liners in a muffin tin, fill each with four to five raspberries and top with a scoop of rainbow sherbet. Freeze until ready to serve (best if frozen for at least two hours).||In a large pitcher, mix together the juice concentrates, raspberries, and vodka. Just before serving, mix in the ginger ale. ||To serve: Remove a sherbet scoop from the cupcake liner and place in a large mug. Fill halfway with punch and finish with champagne. Garnish with fresh mint. Enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-04/1/19/enhanced/webdr11/enhanced-3946-1459552158-2.jpg;https://img.youtube.com/vi/J-Jhx2sjQiA/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=J-Jhx2sjQiA", "id":"4198697_8351542", "length":"53", "published":"2016-04-01 19:17:13"}}
Butterscotch Shot Glasses #TastyHappyHour; Shot glasses perfect for your evening cocktail, yes indeed!;|Yields: 1 shot glass||7 hard candies (We used butterscotch.)|||;|Preheat the oven to 300˚F/150˚C. ||Cut parchment paper into a 5×5 square and place on a baking sheet. Arrange candies into a circle with one candy in the middle. Bake for about five minutes, or until the candies have melted into one molten piece. Slide parchment paper and molten candy from the baking tray to a cold counter top and let it cool for 30-45 seconds. CAREFULLY (will still be very hot) and quickly peel the paper off and place the center of the candy on an upside down shot glass. Push the sides of the candy down around the glass quickly with your fingers and let it harden and cool to room temperature. Make sure that whatever liquid you are pouring and the candy shot glass are the same temperature, or else the candy will crack.|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-03/17/19/enhanced/webdr14/enhanced-2189-1458258817-1.jpg;https://img.youtube.com/vi/iKCOCGnFUCo/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=iKCOCGnFUCo", "id":"4185922_8246258", "length":"29", "published":"2016-03-17 20:04:36"}}
Raspberry Mojitos #TastyHappyHour; #TastyHappyHour is about to get a lot more TASTY with this delightful ;|Makes one cocktail.||||1/2 lime, cut into wedges||5-6 raspberries (a nice handful of ‘em)||1 spoonful of sugar||10-12 mint leaves (a good bunch)||2 ounces white rum||Club soda|||||;|Throw the lime wedges, raspberries, mint, and sugar into a glass. Then, using a muddler or wooden spoon, press down on the ingredients to mush them all together and get all of the juice out of the lime wedges. Add ice and pour in rum (you can just eyeball the amount, if you don’t have something handy to measure) and then top the glass off with club soda. ||If you want it a little more or less sweet, you can always add slightly more or slightly less sugar. It’s also delicious with less rum, or no rum at all. Play around with the recipe and find the right ratio for you and your friends.|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-03/11/14/enhanced/webdr13/enhanced-5678-1457726304-1.jpg;https://img.youtube.com/vi/8zxmG178wOI/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=8zxmG178wOI", "id":"4180058_8191802", "length":"No image found", "published":"2016-03-11 16:07:44"}}
🍓Sparkling Strawberry Kiwi Sangria #TastyHappyHour🍓; #TastyHappyHour is back at it again with another tasty drink. Kick back with this sparkling strawberry kiwi sangria and enjoy!;|||1 lb strawberries||1 lb kiwis||1 cup light rum||1 bottle white wine (such as sauvignon blanc)||1 bottle sparkling wine, chilled (such as cava)||1 cup sugar||1 cup water||3 oranges||A pitcher or other large container|||||;|Hull the strawberries and cut them in half. Peel the kiwis and cut them into slices.||Combine half of the halved strawberries, the sugar, and the water in a saucepan, and turn the heat up to medium. Bring the mixture to a boil and then let simmer, stirring occasionally, for 10 minutes or until the strawberries seem like they’re about to fall apart. Let cool for a few minutes, and then, using a mesh sieve, strain the strawberry goodness into a bowl. Use a spoon to press the strawberries up against the mesh so you get every last beautiful drop of strawberry syrup. Place the syrup in the refrigerator to cool a bit.||Combine the kiwi slices and the remaining strawberries in a pitcher, and add the rum, white wine, strawberry syrup, and the juice of three oranges (in a pinch, you could also sub a few splashes of bottled orange juice, or even lemonade, for the fresh orange juice). Give it all a good stir and then pop the pitcher in the refrigerator for at least four hours to let all of the flavors come together.||When you’re ready to serve, add around three-quarters of the chilled sparkling wine to the pitcher. Pour into glasses and spoon in fruit, topping off each glass with a bit of the remaining champagne so it’s nice and bubbly when you hand the glass to a friend.|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-03/4/16/enhanced/webdr14/enhanced-22493-1457128135-8.jpg;https://img.youtube.com/vi/AQKn5rRMjx8/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=AQKn5rRMjx8", "id":"4174221_8138689", "length":"61", "published":"2016-03-04 19:20:16"}}
🍹Homemade Frozen Margaritas #TastyHappyHour🍹; These ;|||750ml (25 oz.) tequila||1L (34 oz.) limemade (lemonade can also work in a pinch)||2 cups (16 oz.) orange juice||3-quart baking dish (or similar container)|||||;|This recipe is super simple!||Combine the tequila, limeade (or lemonade), and orange juice in your dish, give it a stir, and then pop it in the freezer for at least five hours. Once it’s frozen into a solid, you’re ready to serve. ||Take it out of the freezer and, using a spoon, scrape along the surface to pull up beautiful shards of frozen margarita (the motion is somewhere between scooping up ice cream and scraping off a car windshield in winter).||Feel free to play around with the ratio on this — it’ll work with a bit less tequila and more juice, or a bit more tequila and less juice (whatever kind of party you’re looking for). Salted rim totally optional. Enjoy!|||;https://img.buzzfeed.com/buzzfeed-static/static/2016-02/26/14/enhanced/webdr05/enhanced-3992-1456516137-6.jpg;https://img.youtube.com/vi/cMAN2dCFX_M/2.jpg;{"video": {"size": "big", "width":"625", "height":"376", "url":"https://youtube.com/watch?v=cMAN2dCFX_M", "id":"4168197_8090217", "length":"29", "published":"2016-02-26 18:45:29"}}
